RPL39_DOWN	91	0	0.000	0	0.000	-	0	0	-
GRM3_UP	39	0	0.000	0	0.000	-	0	0	-
RAPGEF5_DOWN	4	6	0.024	1	0.004	0.167	19.0000	35.4623	-
OR5M3_DOWN	2	0	0.000	0	0.000	-	0	0	-
RHOBTB1_DOWN	106	205	0.813	118	0.468	0.576	7.1548	14.5602	-
FADD_UP	72	1	0.004	1	0.004	1.000	20.5000	42.0315	-
PPARG_DOWN	90	0	0.000	0	0.000	-	0	0	-
ZNF496_DOWN	2	8	0.032	0	0.000	0.000	0	0	-
GNRH2_UP	1	0	0.000	0	0.000	-	0	0	-
RANBP2_UP	179	9	0.036	7	0.028	0.778	13.0000	20.2950	-
RDH10_UP	1	13	0.052	0	0.000	0.000	0	0	-
NOL5A_UP	6	0	0.000	0	0.000	-	0	0	-
RUNX3_UP	11	5	0.020	2	0.008	0.400	19.8333	45.4018	-
CTNNA2_DOWN	140	62	0.246	46	0.183	0.742	20.5714	64.2809	-
ZNF391_DOWN	386	0	0.000	0	0.000	-	0	0	-
ZNF275_DOWN	386	81	0.321	58	0.230	0.716	51.0000	82.1295	-
OR6Y1_UP	2	0	0.000	0	0.000	-	0	0	-
DLK1_UP	1	1	0.004	0	0.000	0.000	0	0	-
ENO2_DOWN	3	219	0.869	10	0.040	0.046	2.0000	1.9555	-
RHOB_UP	131	0	0.000	0	0.000	-	0	0	-
TRDMT1_UP	3	78	0.310	11	0.044	0.141	22.0000	44.0862	-
KLF15_UP	1	15	0.060	2	0.008	0.133	59.0000	151.5738	-
FGF7_DOWN	33	71	0.282	34	0.135	0.479	14.5000	28.9683	-
STT3B_DOWN	29	61	0.242	12	0.048	0.197	6.5000	11.0047	-
IKZF3_DOWN	32	0	0.000	0	0.000	-	0	0	-
PCDHB4_DOWN	105	0	0.000	0	0.000	-	0	0	-
IQGAP1_UP	26	0	0.000	0	0.000	-	0	0	-
ACSL5_DOWN	10	112	0.444	19	0.075	0.170	25.0000	64.4761	-
PAEP_DOWN	3	55	0.218	4	0.016	0.073	7.5000	14.8313	-
OR51Q1_DOWN	4	0	0.000	0	0.000	-	0	0	-
PMS2CL_DOWN	1	0	0.000	0	0.000	-	0	0	-
IGLV4-60_UP	13	0	0.000	0	0.000	-	0	0	-
TCF4_DOWN	29	51	0.202	26	0.103	0.510	18.7500	38.7569	-
PLOD2_DOWN	4	72	0.286	9	0.036	0.125	54.0000	118.4679	-
NCOA7_UP	4	44	0.175	4	0.016	0.091	8.5000	12.8333	-
ARID3B_DOWN	4	0	0.000	0	0.000	-	0	0	-
SLC2A2_UP	2	0	0.000	0	0.000	-	0	0	-
TLE1_DOWN	59	4	0.016	2	0.008	0.500	13.5000	33.5532	-
SEC23IP_DOWN	1	12	0.048	2	0.008	0.167	13.5000	22.2231	-
PPHLN1_UP	1	0	0.000	0	0.000	-	0	0	-
RPL3L_DOWN	89	0	0.000	0	0.000	-	0	0	-
TK2_UP	1	0	0.000	0	0.000	-	0	0	-
TBX15_UP	4	2	0.008	0	0.000	0.000	0	0	-
POLR3A_UP	34	48	0.190	23	0.091	0.479	8.0000	9.9207	-
OR4D9_DOWN	4	0	0.000	0	0.000	-	0	0	-
PSMD11_UP	96	34	0.135	27	0.107	0.794	15.6667	25.3326	-
GJD2_DOWN	16	0	0.000	0	0.000	-	0	0	-
IL27_UP	15	0	0.000	0	0.000	-	0	0	-
PDGFRB_DOWN	87	5	0.020	5	0.020	1.000	48.4000	111.5573	-
PEX26_UP	2	1	0.004	0	0.000	0.000	0	0	-
ZNF542_UP	386	90	0.357	65	0.258	0.722	30.3750	49.6951	-
FDXR_UP	2	13	0.052	2	0.008	0.154	32.5000	71.3387	-
GRPR_UP	27	0	0.000	0	0.000	-	0	0	-
TALDO1_UP	2	62	0.246	0	0.000	0.000	0	0	-
DUSP2_UP	12	0	0.000	0	0.000	-	0	0	-
WAPAL_DOWN	3	4	0.016	2	0.008	0.500	7.5000	13.9543	-
LOR_UP	5	0	0.000	0	0.000	-	0	0	-
CDH24_DOWN	106	0	0.000	0	0.000	-	0	0	-
S1PR1_DOWN	36	7	0.028	4	0.016	0.571	74.1667	170.9675	-
USP39_UP	1	1	0.004	0	0.000	0.000	0	0	-
DSP_UP	13	51	0.202	13	0.052	0.255	6.0000	9.3783	-
SUFU_DOWN	42	1	0.004	0	0.000	0.000	0	0	-
PPP3R2_UP	21	0	0.000	0	0.000	-	0	0	-
ATXN1_DOWN	11	9	0.036	1	0.004	0.111	26.0000	43.4076	-
RPL18_DOWN	89	1	0.004	0	0.000	0.000	0	0	-
COL9A2_UP	73	45	0.179	22	0.087	0.489	36.5000	94.2469	-
FEN1_UP	20	30	0.119	7	0.028	0.233	15.5000	29.9734	-
PIGX_UP	1	17	0.067	1	0.004	0.059	2.0000	1.0691	-
DKFZP686A1668_UP	100	0	0.000	0	0.000	-	0	0	-
CASP5_UP	11	0	0.000	0	0.000	-	0	0	-
SR140_UP	2	5	0.020	0	0.000	0.000	0	0	-
ZFP1_UP	386	0	0.000	0	0.000	-	0	0	-
RND2_DOWN	5	195	0.774	14	0.056	0.072	7.5000	12.9561	-
STAU1_DOWN	2	0	0.000	0	0.000	-	0	0	-
DVL3_UP	79	0	0.000	0	0.000	-	0	0	-
CARHSP1_DOWN	1	3	0.012	0	0.000	0.000	0	0	-
CX3CL1_UP	23	2	0.008	0	0.000	0.000	0	0	-
GCM2_DOWN	1	0	0.000	0	0.000	-	0	0	-
CTPS2_UP	4	42	0.167	6	0.024	0.143	2.5000	3.2335	-
IFNK_DOWN	2	0	0.000	0	0.000	-	0	0	-
HIST1H2AH_DOWN	3	0	0.000	0	0.000	-	0	0	-
CORO2B_DOWN	1	199	0.790	8	0.032	0.040	38.0000	87.6420	-
IGLC1_DOWN	29	0	0.000	0	0.000	-	0	0	-
GTF2B_DOWN	87	0	0.000	0	0.000	-	0	0	-
STK24_DOWN	25	18	0.071	5	0.020	0.278	16.0000	30.9407	-
TRAF7_UP	1	27	0.107	0	0.000	0.000	0	0	-
ZFHX3_UP	14	0	0.000	0	0.000	-	0	0	-
HOXD4_DOWN	11	248	0.984	63	0.250	0.254	13.0000	32.9447	-
TIMP2_DOWN	11	98	0.389	18	0.071	0.184	30.5000	67.9899	-
ROBO2_UP	8	0	0.000	0	0.000	-	0	0	-
RIOK3_DOWN	1	0	0.000	0	0.000	-	0	0	-
PHF12_DOWN	3	2	0.008	0	0.000	0.000	0	0	-
C5AR1_DOWN	43	0	0.000	0	0.000	-	0	0	-
UBE2I_DOWN	54	0	0.000	0	0.000	-	0	0	-
ZNF624_UP	386	0	0.000	0	0.000	-	0	0	-
DIAPH1_DOWN	13	23	0.091	2	0.008	0.087	28.0000	54.2885	-
ARHGEF12_DOWN	32	38	0.151	13	0.052	0.342	36.0000	78.9126	-
SCFD1_UP	4	3	0.012	0	0.000	0.000	0	0	-
GAPDH_DOWN	26	9	0.036	2	0.008	0.222	18.5000	51.1233	-
CD40_UP	36	1	0.004	0	0.000	0.000	0	0	-
OR9Q1_DOWN	2	0	0.000	0	0.000	-	0	0	-
HMGN4_UP	4	0	0.000	0	0.000	-	0	0	-
CACNB3_UP	8	18	0.071	3	0.012	0.167	12.0000	20.7817	-
ZMYND11_UP	5	1	0.004	0	0.000	0.000	0	0	-
MAPK7_UP	84	1	0.004	0	0.000	0.000	0	0	-
FBXL4_UP	1	9	0.036	0	0.000	0.000	0	0	-
NGLY1_UP	1	33	0.131	0	0.000	0.000	0	0	-
TRBC1_UP	46	0	0.000	0	0.000	-	0	0	-
POLE2_DOWN	37	0	0.000	0	0.000	-	0	0	-
ZIM3_DOWN	386	0	0.000	0	0.000	-	0	0	-
LY6E_UP	1	11	0.044	0	0.000	0.000	0	0	-
FGF9_UP	30	0	0.000	0	0.000	-	0	0	-
GRIK3_UP	22	0	0.000	0	0.000	-	0	0	-
ZNF7_DOWN	388	1	0.004	1	0.004	1.000	29.6923	52.9844	-
CLSTN3_DOWN	2	5	0.020	0	0.000	0.000	0	0	-
ODC1_UP	50	164	0.651	71	0.282	0.433	12.0000	18.2202	-
GUCY1B3_DOWN	7	0	0.000	0	0.000	-	0	0	-
SRPK3_UP	2	0	0.000	0	0.000	-	0	0	-
NGEF_UP	36	0	0.000	0	0.000	-	0	0	-
MED1_DOWN	81	15	0.060	7	0.028	0.467	34.8000	64.2828	-
TEAD1_DOWN	12	68	0.270	17	0.067	0.250	7.6667	12.3428	-
ZNF492_DOWN	386	0	0.000	0	0.000	-	0	0	-
TBL3_DOWN	6	0	0.000	0	0.000	-	0	0	-
MAP2K7_DOWN	68	4	0.016	2	0.008	0.500	90.2500	207.4154	-
NRBP1_UP	2	1	0.004	0	0.000	0.000	0	0	-
ODC1_DOWN	50	0	0.000	0	0.000	-	0	0	-
ZNF548_UP	386	0	0.000	0	0.000	-	0	0	-
ZSCAN12_UP	2	16	0.063	1	0.004	0.062	31.0000	46.4005	-
NFKBIL1_UP	5	39	0.155	10	0.040	0.256	26.1667	46.3998	-
MYO3A_UP	1	0	0.000	0	0.000	-	0	0	-
