   7295 
      1 EMP3_UP
      3 EMX2
     27 EMX2_DOWN
     10 EN1_UP
      1 EN2
      5 EN2_UP
      7 ENG_UP
      3 ENO2_DOWN
      1 ENPP1
      2 ENPP2_DOWN
      3 EP300
      3 EP400
      1 EPAS1
      7 EPAS1_UP
      1 EPB41
     30 EPB41L1_DOWN
      7 EPB41L3_DOWN
      1 EPB42
      3 EPB49_DOWN
      6 EPC1
      2 EPHA1
      2 EPHA2
     24 EPHA2_UP
      2 EPHA3
      1 EPHA3_UP
      2 EPHA4
     85 EPHA4_DOWN
      2 EPHA5
      1 EPHA6
      4 EPHA7
      1 EPHA8
      2 EPHB1
      4 EPHB1_UP
      1 EPHB2
      6 EPHB2_UP
      1 EPHB3_UP
      2 EPHB4
      1 EPHB6
     63 EPHB6_DOWN
      3 EPO
      5 EPPK1
      1 EPRS
      2 EPS15
     90 EPS15_DOWN
      2 EPS15L1
      1 EPS8
     20 EPS8_UP
      1 EPX
      7 ERBB2
     39 ERBB2IP_UP
      4 ERBB3
    201 ERBB3_DOWN
     75 ERBB3_UP
      1 ERBB4
     71 ERBB4_DOWN
      3 ERC1
      1 ERC1_UP
      1 ERCC1
      3 ERCC6
      2 ERCC6L
      2 ERCC8_UP
      2 EREG_UP
      4 ERG
      1 ERO1L
     12 ERO1L_UP
      2 ERRFI1
     10 ESPL1_UP
      1 ESR1
      3 ESR2
      1 ETS1
      1 ETS2
      4 ETS2_DOWN
      3 ETV1
    184 ETV1_UP
      1 ETV5
      1 ETV5_UP
      2 EVI1_UP
    367 EVI2B_UP
      1 EVI5
      3 EVPL
     19 EXO1_UP
      1 EXOC1
      1 EXOC1_UP
      1 EXOC4
      2 EXOC5_UP
      1 EXOC6
      2 EXOSC1
      1 EXOSC10
      1 EXOSC5
      4 EXOSC8_UP
      1 EYA4_UP
      4 EZH2
    171 EZH2_UP
      4 EZR
      1 F10
      1 F11
     71 F11R_UP
      8 F12_DOWN
      2 F13A1
     17 F13A1_UP
      1 F13B
      2 F2
     39 F2RL1_UP
      5 F2RL2_UP
      1 F2RL3
    342 F2R_UP
     11 F2_UP
     14 F3_DOWN
     21 F3_UP
      6 F5
      6 F5_UP
      5 F8
    108 F8_DOWN
      3 F9
     31 FABP5_UP
      1 FABP6
      7 FADD_UP
      3 FAF1_DOWN
      1 FAH_UP
      5 FAIM2_DOWN
      3 FAIM3_UP
      1 FAM13A1_DOWN
      1 FANCD2
      9 FANCF_UP
      1 FANCG
    145 FANCG_UP
      7 FAS
      2 FASTK
    315 FAS_UP
      3 FAT1
      9 FAT2
      4 FAT2_UP
      1 FBL
      4 FBLN1
     36 FBLN1_UP
      6 FBLN2
      5 FBLN2_UP
      1 FBLN5_UP
      4 FBN1
     92 FBN1_UP
      6 FBN2
    231 FBN2_UP
      1 FBXL2_DOWN
      9 FBXO2_DOWN
     26 FBXO5_UP
     23 FBXW7_DOWN
      1 FCER1A
     23 FCER1A_UP
     12 FCER1G_DOWN
    402 FCER1G_UP
      3 FCER2_UP
     21 FCGR1A_UP
      7 FCGR2A_UP
      1 FCGR2B
    374 FCGR2B_UP
      1 FCGR3A
      2 FCGR3B
    116 FCGR3B_UP
    313 FCGRT_UP
      2 FDX1_UP
     44 FEN1_UP
      5 FER1L3_UP
    126 FEZ1_DOWN
      2 FFAR2
     18 FFAR3
      5 FGA
     42 FGA_UP
      1 FGB
     46 FGB_UP
      2 FGD1
      2 FGD4
      1 FGF12
     26 FGF12_DOWN
      1 FGF13
    168 FGF13_DOWN
      1 FGF14
     35 FGF14_DOWN
      1 FGF17
      2 FGF18
      1 FGF18_UP
     12 FGF1_UP
      1 FGF20
      1 FGF20_UP
      4 FGF23
     17 FGF2_UP
      2 FGF3_UP
      4 FGF6
      3 FGF7_UP
      4 FGF8
      1 FGF8_UP
    125 FGF9_DOWN
      4 FGFR1
      2 FGFR1OP
     13 FGFR1_UP
      9 FGFR2
      5 FGFR3
     11 FGFR3_DOWN
      4 FGFR4
      7 FGFR4_UP
      2 FGG
     49 FGG_UP
      2 FGL1_UP
      1 FGR
    165 FGR_UP
      1 FHL1_UP
      1 FHL2
     82 FHL2_DOWN
      9 FHL2_UP
      1 FHL3
      1 FIGF
      9 FIGF_UP
      2 FKBP10_UP
      1 FKBP1A_UP
     15 FKBP1B_DOWN
      1 FKBP3
      2 FKBP5_UP
      3 FLI1
      6 FLNA
    170 FLNA_UP
      2 FLNB
      4 FLNB_UP
      8 FLNC
     46 FLNC_UP
      6 FLT1
      1 FLT3
      2 FLT4
      1 FMNL1
      1 FMOD
     48 FMOD_UP
      6 FN1
     10 FN1_DOWN
    388 FN1_UP
      1 FOS
     22 FOSB_UP
      9 FOS_DOWN
     10 FOSL2_UP
    647 FOS_UP
      1 FOXA1
     41 FOXA2_UP
     26 FOXF1_UP
      2 FOXG1
      4 FOXG1_DOWN
      1 FOXM1
     61 FOXM1_UP
      1 FOXO1
     19 FOXO1_UP
      3 FOXO3
      5 FPR1_UP
      5 FRAP1
      3 FRAP1_UP
      3 FRK
      8 FRS2
      8 FRS2_UP
      1 FRY
      1 FRYL
      1 FRZB
     20 FRZB_UP
      1 FSHR
     10 FSTL1_DOWN
    139 FSTL1_UP
     32 FST_UP
      2 FURIN
     11 FUSIP1_UP
      1 FXR1
      1 FXR1_UP
      1 FXYD7_DOWN
      7 FYB_UP
      1 FYN
    182 FYN_DOWN
      7 FYN_UP
      4 FZD1
      4 FZD10
      5 FZD10_UP
     10 FZD1_UP
     56 FZD2_UP
      8 FZD3_DOWN
     12 FZD3_UP
      1 FZD4
     14 FZD4_UP
     98 FZD6_UP
    356 FZD7_UP
      4 FZD8
      5 FZD9
      1 FZR1
      1 G3BP1_UP
      1 GAB1
     10 GAB1_UP
      1 GAB2
     15 GAB2_DOWN
      1 GABARAPL2
      5 GABARAPL2_DOWN
    855 GABBR1_DOWN
      1 GABBR2
    768 GABBR2_DOWN
      5 GABRA1
    898 GABRA1_DOWN
      1 GABRA2
    881 GABRA2_DOWN
      1 GABRA3
      3 GABRA4
     65 GABRA4_DOWN
      3 GABRA5
      8 GABRA6
      1 GABRB1
    781 GABRB1_DOWN
      5 GABRB2
      7 GABRB3
      2 GABRG1
      3 GABRG2
    897 GABRG2_DOWN
      1 GABRG3
      1 GABRQ
      1 GADD45A
     93 GADD45A_UP
      1 GADD45B
     24 GADD45B_UP
      1 GADD45G
     45 GADD45G_UP
      1 GAPDH
      1 GAPDH_DOWN
      1 GARNL3
     14 GAS1_UP
     24 GAS2_UP
      1 GATA1
      4 GATA3
      2 GATA4
     20 GATA6_UP
     14 GBE1_UP
      1 GC
     22 GCA_UP
      1 GCC2
      1 GCC2_DOWN
      1 GCG
      1 GCG_UP
    117 GCH1_UP
     33 GCHFR_UP
      5 GCK
      1 GCM1
      7 GDF10_UP
      1 GDF11
      1 GDF15_UP
      1 GDI1
    217 GDI1_DOWN
      1 GDI2
      1 GDNF
      1 GEMIN5
      3 GEMIN6_UP
     65 GEM_UP
      1 GFI1B
      1 GGA3
     19 GHR_UP
      7 GIMAP5_UP
    541 GINS1_UP
    443 GINS2_UP
     69 GINS4_UP
      1 GJA1
     61 GJA1_DOWN
      1 GK
     21 GLI1
     17 GLI1_UP
      1 GLI2
      6 GLI3
     62 GLI3_UP
      1 GLIS1
      2 GLIS3
      1 GLP1R
      1 GLRX
      1 GLRX_UP
      1 GLS2_DOWN
      1 GLUD1
    236 GMFG_UP
      1 GMIP
    334 GMNN_UP
      1 GMPS_UP
      2 GNA12
     12 GNA13_UP
      1 GNA14
      1 GNA15
     33 GNA15_UP
      6 GNAI1
    142 GNAI1_DOWN
      4 GNAI1_UP
      9 GNAI2_DOWN
      3 GNAI2_UP
    410 GNAI3_UP
      1 GNAO1
    852 GNAO1_DOWN
      1 GNAQ
      2 GNAS
      5 GNAS_DOWN
      9 GNAT3
      1 GNAZ
    150 GNAZ_DOWN
      2 GNB1
     22 GNB1_DOWN
      2 GNB2
      2 GNB3
      3 GNB4
      1 GNB5_DOWN
      5 GNG11
      2 GNG11_DOWN
     76 GNG11_UP
      1 GNG12
      3 GNG12_DOWN
    671 GNG12_UP
    845 GNG3_DOWN
      1 GNG4_UP
      1 GNG5
      6 GNG5_UP
      5 GNGT1
      2 GNGT2
      1 GNRHR
      2 GOT1_DOWN
     12 GPC1_UP
      2 GPC2
     10 GPC3_UP
      3 GPER
      1 GPI_DOWN
      1 GPM6B
    271 GPM6B_DOWN
      3 GPNMB
      2 GPNMB_UP
      2 GPR143
      2 GPR161
      2 GPR19
      1 GPR19_DOWN
      3 GPR37
     13 GPR37_DOWN
      4 GPR45
      1 GPR50
      1 GPR77
      1 GPSM1
      1 GPSM2
      5 GPSM2_UP
      2 GRAP2
      1 GRASP
      9 GRB10
      8 GRB10_UP
     10 GRB14_UP
      1 GRB2
     19 GRB2_DOWN
      1 GRB7
      1 GRB7_UP
     13 GREM1_UP
     71 GREM2_DOWN
      2 GRIA1
    613 GRIA2_DOWN
      3 GRIA3
    332 GRIA3_DOWN
      1 GRIA4_UP
      1 GRID2
      1 GRIK1
      7 GRIK1_UP
      2 GRIK2
      8 GRIN2A
    349 GRIN2A_DOWN
      3 GRIN2B
      2 GRIN2C
      1 GRIN3B
      1 GRIP1
      6 GRK5
      7 GRK5_UP
      3 GRM1
     10 GRM3
     79 GRM3_DOWN
      2 GRM4
      4 GRM5
      4 GRM6
      2 GRM7
      8 GRM8
      1 GRPR
      1 GRP_UP
      1 GSK3B
     11 GSK3B_DOWN
     16 GSN_UP
      1 GSPT2_DOWN
      2 GSTM1
      1 GSTM3_UP
      2 GSTM4
      2 GSTM5_DOWN
      1 GSTP1_UP
      6 GTF2E1_UP
      5 GTF2E2_UP
      5 GTF2H2
      1 GTF2H4
      4 GTF2I
      1 GTF3C3_UP
      1 GTSE1
     25 GTSE1_UP
      1 GUCA1A
      5 GUCY1A3_DOWN
     21 GUCY1B3_DOWN
      2 GUSB_UP
      2 GYG2
     15 GYG2_UP
     21 GYS1_UP
    100 GZMA_UP
      1 GZMB
     65 GZMB_UP
     15 GZMH_UP
     21 GZMK_UP
      3 H1F0_DOWN
      1 H1F0_UP
     13 H1FX_UP
      1 H2AFJ
     10 HABP4_DOWN
      1 HAPLN1
     62 HAPLN1_UP
      1 HAT1_UP
      9 HAX1_UP
      7 HBEGF_UP
      2 HBP1
      1 HCFC1
      5 HCK
    383 HCK_UP
      3 HCLS1
     15 HCLS1_DOWN
    322 HCLS1_UP
      1 HCRT_UP
    505 HDAC1_UP
      4 HDAC2
     47 HDAC2_UP
      1 HDAC4
      1 HDAC7
      5 HDAC9
      1 HDAC9_UP
      1 HDGF
      2 HELLS
      1 HES1
      6 HES1_UP
      4 HEY1_DOWN
      1 HEY2_UP
      6 HGF
      1 HGFAC
     59 HGF_UP
      4 HGS_DOWN
      1 HIF1AN
     46 HIF1A_UP
      3 HIP1
      8 HIP1_UP
      1 HIPK1_DOWN
      5 HIPK2
      2 HIPK2_DOWN
      1 HIPK2_UP
      1 HIPK3
      3 HIRA
      1 HIST1H2AC_UP
      2 HIST3H3
      1 HK1
      1 HK1_DOWN
      1 HK2
      1 HK2_UP
      1 HKR1
      3 HLA-A
      9 HLA-A_UP
    297 HLA-B_UP
    228 HLA-C_UP
    494 HLA-DMA_UP
    352 HLA-DMB_UP
      1 HLA-DOA
      8 HLA-DOB_UP
     22 HLA-DPA1_DOWN
    395 HLA-DPA1_UP
     13 HLA-DPB1_DOWN
    503 HLA-DPB1_UP
      3 HLA-DQA1
    363 HLA-DQA1_UP
      2 HLA-DQB1
    454 HLA-DQB1_UP
      1 HLA-DRA
     23 HLA-DRA_DOWN
    696 HLA-DRA_UP
     62 HLA-DRB1
     23 HLA-DRB1_DOWN
    322 HLA-DRB1_UP
      3 HLA-DRB5
      1 HLA-E
     75 HLA-E_UP
      1 HLA-F
    214 HLA-F_UP
      1 HLA-G
     67 HLA-G_UP
      1 HLF
    530 HLF_DOWN
      1 HLTF
      1 HLX
      4 HLX_UP
      2 HMBS_UP
      4 HMGA2
      6 HMGA2_UP
    313 HMGB2_UP
      3 HMHA1
     12 HMHA1_UP
      2 HMMR_UP
     13 HMOX1_UP
      3 HNF1A
      2 HNF4A
      1 HNRNPA1
      4 HNRNPA2B1
      6 HNRNPF
      5 HNRNPH3
      2 HNRNPR
      3 HNRNPU
      2 HOMER1_DOWN
      1 HOMER3
      2 HOPX
      1 HOPX_DOWN
      2 HOXA10
     62 HOXA10_UP
      1 HOXA11
     50 HOXA11_UP
      3 HOXA13
      2 HOXA2
     19 HOXA2_UP
      2 HOXA3
      1 HOXA4
     50 HOXA4_UP
      2 HOXA5
    110 HOXA5_UP
      1 HOXA7
     30 HOXA7_UP
      5 HOXA9
     98 HOXA9_UP
     14 HOXB2_UP
      1 HOXB3
      2 HOXB5_UP
      3 HOXB6_UP
     46 HOXB7_UP
      3 HOXB9_UP
     44 HOXC10_UP
      2 HOXC13_UP
      4 HOXC4_UP
      2 HOXC5
      1 HOXC6
      6 HOXC6_UP
      1 HOXC8
      1 HOXD11_UP
      1 HOXD4
      3 HPRT1_DOWN
      1 HPR_UP
     90 HPSE_UP
      2 HP_UP
      1 HRAS
      3 HRAS_DOWN
      3 HRAS_UP
      1 HRG
      3 HRH1_UP
      3 HRH2
      1 HRH3
      1 HRK
      3 HSP90AA1
      1 HSP90AB1
      2 HSP90AB1_DOWN
      9 HSP90B1_UP
      1 HSPA14
      3 HSPA1A_DOWN
      4 HSPA1A_UP
      1 HSPA1L
     18 HSPA2_DOWN
     10 HSPA4L_UP
     12 HSPA5_UP
      1 HSPA6
      5 HSPA6_UP
      2 HSPA8
      3 HSPB1
      5 HSPB1_UP
      5 HSPB6_UP
      1 HSPB8
      1 HSPB8_DOWN
      5 HSPB8_UP
      1 HSPD1_DOWN
      1 HSPE1_DOWN
      8 HSPG2
      4 HSPH1_DOWN
      1 HTATSF1
      1 HTR1A
      1 HTR1B
      2 HTR1D
      2 HTR1E
      1 HTR1F
      2 HTR2A
     63 HTR2A_DOWN
      2 HTR2B_UP
      1 HTR2C
      7 HTR5A
      1 HTR6
      6 HTR7
      5 HUS1
      1 HUWE1
      2 IAPP
      5 IAPP_UP
      7 IBSP_UP
      1 IBTK
      1 ICAM1
    105 ICAM1_UP
     39 ICAM2_UP
      2 ICAM3
     39 ICAM3_UP
      1 ICAM4
      1 ICK
      3 ID1_DOWN
     75 ID1_UP
      5 ID2_DOWN
      1 ID3
     94 ID3_UP
      1 ID4
      4 ID4_DOWN
     43 ID4_UP
     29 IER3_UP
      2 IFI16
    207 IFI16_UP
      1 IFI27
      1 IFI27_UP
      9 IFI35_UP
      2 IFIT1_DOWN
      2 IFIT3
      1 IFITM1_DOWN
     20 IFITM1_UP
      6 IFITM2_UP
     37 IFNA1
     20 IFNA10
     22 IFNA14
     20 IFNA16
     21 IFNA17
     28 IFNA2
     21 IFNA21
     20 IFNA4
     23 IFNA5
     26 IFNA6
     20 IFNA7
     28 IFNA8
     13 IFNB1
     11 IFNG
      1 IFNGR1
     54 IFNGR1_UP
      2 IFNGR2
      2 IFNG_UP
      2 IGF1
      2 IGF1R
     11 IGF1_UP
      2 IGF2R
     92 IGF2R_UP
    159 IGF2_UP
      2 IGFBP1
      2 IGFBP1_UP
    677 IGFBP2_UP
      6 IGFBP3
    716 IGFBP3_UP
    163 IGFBP4_UP
    179 IGFBP5_UP
     17 IGFBP6_UP
      5 IGFBP7
      1 IGFBP7_DOWN
     44 IGFBP7_UP
      1 IGHE
     81 IGHM_UP
    148 IGKC_UP
    106 IGKV1-5_UP
      1 IGLV2-14
     12 IGLV2-14_UP
     86 IGLV3-25_UP
      1 IKBKB
      1 IKBKE
     10 IKZF1
      2 IKZF3
      1 IL10
    359 IL10RA_UP
    371 IL10RB_UP
     32 IL11RA_UP
      1 IL12B
      1 IL12RB1
      3 IL12RB2
      1 IL13
    214 IL13RA1_UP
    212 IL13RA2_UP
      2 IL15
      1 IL15RA
     26 IL15RA_UP
     21 IL15_UP
      2 IL18R1
      5 IL18RAP
    154 IL18_UP
      4 IL1A_UP
      1 IL1B
     36 IL1B_UP
      3 IL1R1
      2 IL1R1_UP
     56 IL1R2_UP
      1 IL1RAP
     47 IL1RAP_UP
      1 IL1RL1
      1 IL1RL2
      1 IL2
      6 IL22
      1 IL22RA1
      3 IL23A
      1 IL23R
      2 IL27RA
      1 IL28B
      4 IL2RA
     19 IL2RA_UP
      2 IL2RB
     13 IL2RB_UP
     50 IL2RG_UP
      1 IL3
      1 IL32
     13 IL32_UP
      1 IL3RA
      1 IL4
      2 IL4R
     31 IL4R_UP
      2 IL5RA
      5 IL6
      1 IL6R
    101 IL6_UP
      1 IL7
      2 IL7R
     92 IL7R_UP
     46 IL7_UP
    287 IL8_UP
      1 ILK
      3 IMPA2_UP
      1 INADL
      1 ING1
      4 ING3
      1 ING4
      4 INHBA
     15 INHBA_UP
     15 INHBB_UP
      8 INHBC
      8 INHBE
      3 INHBE_UP
      1 INPP4A
      3 INPP4B_UP
      1 INPP5B
      3 INPP5D
      2 INPPL1
      1 INSR
      2 INSRR
     53 IPO4_UP
      2 IPO8
      1 IQGAP1
    126 IQGAP1_UP
      1 IQGAP2
     59 IQGAP2_UP
      1 IQSEC1
      3 IQSEC1_DOWN
      1 IRAK1
      8 IRAK1_DOWN
      1 IRAK2
      6 IRAK3
      1 IRF1
     77 IRF1_UP
     42 IRF2_UP
      1 IRF5
      1 IRF7
     64 IRF7_UP
      1 IRF8
      9 IRF8_UP
     10 IRF9_UP
      3 IRS1
      6 IRS1_UP
      1 IRS2
      5 IRS2_DOWN
      3 IRS4
      1 ISG15
      7 ISG15_UP
    134 ISG20_UP
      1 ISL1
     50 ISL1_UP
     15 ISLR_UP
      1 ITCH
      2 ITCH_UP
      2 ITGA1
      3 ITGA10
     10 ITGA10_UP
      1 ITGA11
      1 ITGA2
      1 ITGA2B
    355 ITGA2_UP
      1 ITGA3
     78 ITGA3_UP
      3 ITGA4
     20 ITGA4_UP
      3 ITGA5
    268 ITGA5_UP
    124 ITGA6_UP
      2 ITGA7
    142 ITGA7_UP
      5 ITGA8
     44 ITGA8_UP
      2 ITGAD
      1 ITGAE
      1 ITGAL
      5 ITGAM
      1 ITGAV
    147 ITGAV_UP
      6 ITGAX
      6 ITGB1
      3 ITGB2
    726 ITGB2_UP
      4 ITGB3
    146 ITGB3BP_UP
      4 ITGB4
     23 ITGB4_UP
     97 ITGB5_UP
      1 ITGB6
     31 ITGB6_UP
      3 ITGB7
      3 ITGB7_UP
      5 ITGB8
    110 ITGB8_UP
      8 ITGBL1_UP
     19 ITK_UP
    186 ITPKA_DOWN
     38 ITPKB_DOWN
      4 ITPR1
    186 ITPR1_DOWN
      3 ITPR2
      3 ITPR2_UP
      6 ITPR3
     28 ITPR3_UP
      4 ITSN1
     21 IVL_UP
      2 JAG1
     66 JAG1_UP
      1 JAG2
      2 JAK1
     17 JAK1_DOWN
      2 JAK2
      1 JAK3
      4 JAM2_DOWN
     11 JAM2_UP
      4 JAM3_DOWN
      1 JARID1B_UP
      4 JARID1D
      1 JMJD2C
      1 JTV1
     32 JUNB_UP
      7 JUND_UP
     54 JUN_UP
      2 JUP
     62 JUP_UP
      1 KAL1
     19 KAL1_DOWN
     39 KAL1_UP
      3 KALRN
      1 KARS
      1 KATNA1
     24 KATNA1_UP
      2 KCNA4
     34 KCNAB1_DOWN
      2 KCNB1
     58 KCNB1_DOWN
      4 KCNB2
      8 KCNC1_DOWN
      3 KCNC2
      2 KCND2
      5 KCND2_UP
      1 KCNE4_UP
      3 KCNG1
      3 KCNH1
      4 KCNIP1_UP
      4 KCNIP2
      1 KCNIP3
      1 KCNJ15
      1 KCNJ15_UP
      1 KCNJ16
      2 KCNJ16_DOWN
      1 KCNJ16_UP
      1 KCNJ2_DOWN
      1 KCNJ3
      1 KCNJ4
      1 KCNJ5
      1 KCNJ6
     63 KCNJ6_DOWN
      1 KCNJ8_UP
      1 KCNMA1
      2 KCNMB1_UP
      1 KCNN1
      1 KCNN2_UP
      1 KCNQ1
      2 KCNS3
      1 KCNS3_UP
      2 KCNV1
     52 KCNV1_DOWN
      3 KCNV2
      1 KCTD13_DOWN
      1 KDELR1
     26 KDELR1_UP
      1 KDELR2
    247 KDELR2_UP
      1 KDELR3
     13 KDELR3_UP
     20 KDR
     85 KDR_UP
      3 KHDRBS2_DOWN
      5 KHDRBS3_DOWN
      1 KIAA0907
      4 KIF11
     41 KIF11_UP
     32 KIF14_UP
      1 KIF15
    131 KIF15_UP
      6 KIF18A_UP
      2 KIF1C_UP
    122 KIF20A_UP
      2 KIF21B_DOWN
     40 KIF23_UP
      6 KIF2B
    387 KIF2C_UP
      1 KIF3A
      4 KIF3A_DOWN
      1 KIF3B
      1 KIF3B_DOWN
      4 KIF3C_DOWN
      1 KIF4A
      4 KIF4A_UP
      3 KIF4B
     19 KIF5A
    145 KIF5A_DOWN
      5 KIF5B
    139 KIF5C_DOWN
      1 KIFAP3_DOWN
     10 KIFC1_UP
      1 KIFC3
      1 KIR2DL4
      1 KIR2DS2
      1 KIR2DS4
      1 KIR3DL1
      2 KIR3DL2
     25 KIT
     41 KIT_DOWN
      1 KITLG
     13 KIT_UP
      1 KLC1
    103 KLC1_DOWN
      1 KLC2
      2 KLC2_DOWN
      2 KLC3
      1 KLF4
      1 KLF5
      3 KLF5_UP
      1 KLF6
     11 KLF6_UP
     53 KLHL2_DOWN
     34 KLHL9
      2 KLHL9_DOWN
      1 KLK10
      1 KLK6
      2 KLK6_DOWN
      2 KLKB1
     12 KLRB1_UP
      1 KLRC1
      3 KLRC2
      2 KLRC3
     13 KLRC3_UP
      1 KLRC4
      3 KLRD1
      1 KLRG1
      2 KLRK1
     14 KLRK1_UP
      2 KL_UP
      2 KNG1
      1 KNTC1
     14 KNTC1_UP
    116 KPNA2_UP
      1 KPNA4_UP
      1 KPNB1
      3 KRAS
     59 KRAS_DOWN
      2 KRT1
     27 KRT13_UP
     25 KRT14_UP
      1 KRT15
     35 KRT15_UP
      1 KRT16
     33 KRT16_UP
      1 KRT17
     29 KRT17_UP
      2 KRT18
     70 KRT18_UP
     61 KRT19_UP
      7 KRT1_UP
     35 KRT5_UP
     35 KRT6A_UP
     35 KRT6B_UP
      4 KRT7_UP
     69 KRT8_UP
      5 L1CAM
      6 LAMA1
      6 LAMA2
    286 LAMA2_UP
      4 LAMA3
     95 LAMA3_UP
      2 LAMA4
     49 LAMA4_UP
      5 LAMA5
     66 LAMA5_UP
      5 LAMB1
    739 LAMB1_UP
    358 LAMB2_UP
      4 LAMB3
    108 LAMB3_UP
      6 LAMB4
      2 LAMC1
    762 LAMC1_UP
      1 LAMC2
     20 LAMC2_UP
      5 LAMC3
     38 LAMC3_UP
     25 LAPTM5_DOWN
    377 LAPTM5_UP
      3 LAT2
      3 LAT2_UP
      2 LAT_UP
      1 LAX1
      3 LBP
      1 LBP_UP
    240 LBR_UP
      1 LCAT
     18 LCK_UP
      1 LCN2_UP
      1 LCP1
    102 LCP1_UP
    169 LCP2_UP
      2 LDB1
      3 LDB2_DOWN
      1 LDHA
      1 LDHA_DOWN
     50 LDLR_UP
     43 LDOC1_DOWN
      1 LEF1
      1 LEFTY2
     18 LEFTY2_UP
      1 LEO1
      1 LEPR
      7 LEPR_UP
      2 LFNG
      1 LGALS1
      2 LGALS3BP
    409 LGALS3BP_UP
      1 LGALS3_UP
      2 LGI1_DOWN
     50 LGMN_UP
      2 LHCGR
      1 LHX1
      1 LHX2
    211 LHX2_DOWN
      1 LHX3
    130 LHX6_DOWN
      1 LHX9
     19 LIFR_UP
      8 LIG1_UP
      2 LILRB1
    111 LILRB1_UP
      2 LILRB2
     18 LILRB2_UP
      3 LILRB3
      1 LILRB4_UP
     30 LIMA1_UP
      3 LIMD1_UP
      5 LIMK1
      2 LIMK2
      2 LIMK2_UP
      1 LIMS1
     66 LIMS1_UP
      1 LIPG
     44 LIPG_UP
     10 LITAF_UP
      1 LLGL2
      3 LLGL2_UP
     13 LMAN1_UP
      1 LMNA
      6 LMNA_UP
      1 LMNB1
    465 LMNB1_UP
     94 LMNB2_UP
      4 LMO1_UP
     77 LMO2_DOWN
     75 LMO2_UP
    187 LMO3_DOWN
     19 LMO4_DOWN
      1 LMX1A
      1 LMX1B
      5 LOR_UP
      8 LOX_UP
      1 LPA
      1 LPAR1
      2 LPAR3
    188 LPL_UP
     10 LPP_UP
     53 LPXN_UP
      3 LRIG1_DOWN
      5 LRIG1_UP
     11 LRP1
     78 LRP10_UP
      1 LRP1B
     43 LRP1B_DOWN
     70 LRP1_UP
     15 LRP2
     12 LRP2_UP
      1 LRP3
      1 LRP4
     16 LRP4_DOWN
      2 LRP4_UP
     28 LRP5_UP
      2 LRP6
      1 LRP8
      5 LRRC7
      1 LSM1_UP
     31 LSM2_UP
      3 LSM5
      8 LSM5_UP
      6 LSM7_UP
      2 LSM8
      7 LSM8_UP
     10 LSP1_UP
     93 LST1_UP
      3 LTA_UP
    159 LTBP1_UP
     21 LTBP3_UP
      8 LTB_UP
      2 LTF
    125 LTF_UP
      4 LUM
    144 LUM_UP
      1 LY6H_DOWN
     24 LY86_UP
      2 LY96
    111 LY96_UP
      3 LYN
    383 LYN_UP
      6 LYPLA1_UP
      7 LYZ
    109 LYZ_UP
      1 LZTS1
     36 M6PRBP1_UP
      3 MACF1
      2 MACF1_DOWN
      3 MAD1L1
      1 MAD2L1
    663 MAD2L1_UP
      2 MAD2L2
      2 MADD
      2 MADD_DOWN
      1 MAF
      2 MAFF_UP
      1 MAG
      7 MAGED1_DOWN
      8 MAGEH1_DOWN
     10 MAGI2_DOWN
      1 MAGOH
      4 MAGOH_UP
      4 MAL_DOWN
      2 MALT1_UP
      2 MAN1C1_DOWN
      2 MAN2B1
    291 MAP1B_DOWN
      1 MAP2
    299 MAP2_DOWN
      1 MAP2K1
     34 MAP2K1_DOWN
      1 MAP2K3
     18 MAP2K4_DOWN
      5 MAP3K1
      2 MAP3K13
     10 MAP3K14_UP
     15 MAP3K1_UP
      3 MAP3K4
      1 MAP3K5
     57 MAP3K5_DOWN
      1 MAP3K6
      1 MAP3K7
      1 MAP3K7IP1
     12 MAP3K7_UP
      4 MAP3K8
    138 MAP3K8_UP
      3 MAP4K1
      3 MAP4K1_UP
      1 MAP4K2
      1 MAP4K3
      2 MAP4K3_UP
      3 MAP4K4
      3 MAP4K4_DOWN
      3 MAPK1
    554 MAPK10_DOWN
      3 MAPK13
    115 MAPK13_UP
      1 MAPK14
     21 MAPK14_UP
      1 MAPK15
     60 MAPK1_DOWN
      1 MAPK3
      2 MAPK7
      6 MAPK8
      1 MAPK8IP1
      1 MAPK8IP2
      2 MAPK8IP3
      2 MAPK9
      2 MAPK9_DOWN
      1 MAPKAPK2
      1 MAPKAPK3
      5 MAPRE1_UP
    454 MAPT_DOWN
      1 MARCKS
      1 MARCKS_DOWN
      1 MARCKSL1_DOWN
      2 MARK1
      2 MARK3
      2 MARK4
      1 MARK4_DOWN
      1 MARS
      2 MARS_UP
      2 MAST1
      1 MAST2
      7 MAST3_DOWN
      3 MAST4
      4 MASTL
      2 MATK
    559 MATN2_UP
      4 MATN3_UP
      1 MATR3_DOWN
      1 MAX
      1 MBD3L1
      1 MBD4
      3 MBL2
    121 MBP_DOWN
      3 MC2R
      5 MCAM_UP
      1 MCC
     14 MCC_UP
      1 MCF2
      1 MCF2L
     25 MCF2L_DOWN
      1 MCL1
     26 MCL1_UP
      4 MCM10
    182 MCM10_UP
      1 MCM2
    627 MCM2_UP
      2 MCM3
    229 MCM3_UP
      2 MCM4
    140 MCM4_UP
      3 MCM5
    353 MCM5_UP
      3 MCM6
    335 MCM6_UP
      3 MCM7
    554 MCM7_UP
