TCGA-02-0001.0	PTEN;TP53;	ANXA1_UP;ANXA2_UP;BCL2A1_UP;BIRC3_UP;C1QA_UP;C1QB_UP;C1S_UP;C2_UP;C5AR1_UP;CASP1_UP;CASP4_UP;CAV1_UP;CCL18_UP;CCL5_UP;CCNB1_UP;CCR5_UP;CD2_UP;CD3D_UP;CD44_UP;CD48_UP;CD52_UP;CDH3_UP;CLDN7_UP;COL1A1_UP;COL1A2_UP;COL3A1_UP;COL5A1_UP;COL5A2_UP;COL6A2_UP;COL6A3_UP;CSF2RB_UP;CSTA_UP;CTSD_UP;CTSS_UP;CXCL10_UP;CXCL9_UP;CXCR4_UP;DSP_UP;ECT2_UP;EFNA1_UP;EZH2_UP;FCGR2B_UP;GCH1_UP;GNA15_UP;GZMA_UP;GZMB_UP;HCK_UP;HDAC1_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQB1_UP;HLA-DRA_UP;IFI16_UP;IGFBP3_UP;IGHM_UP;IGKC_UP;IGKV1-5_UP;IGLV2-14_UP;IGLV3-25_UP;IL10RA_UP;IL2RG_UP;IL7R_UP;ISG20_UP;ITGB2_UP;JUP_UP;KLF6_UP;LAMB1_UP;LAMB3_UP;MLPH_UP;MMP1_UP;MMP12_UP;MMP2_UP;MMP9_UP;MVP_UP;MYC_UP;NNMT_UP;PCNA_UP;PERP_UP;PLAUR_UP;PPP1R13L_UP;PRF1_UP;PSMB9_UP;PTPN6_UP;PTPRC_UP;RAB25_UP;RAB27A_UP;RACGAP1_UP;RALA_UP;RRAS_UP;RRM2_UP;S100A10_UP;S100A11_UP;S100A4_UP;S100A6_UP;S100A8_UP;S100A9_UP;S100P_UP;SERPINA1_UP;SERPINB5_UP;SERPINE1_UP;SERPING1_UP;SFN_UP;SNAI2_UP;TACSTD1_UP;TAP1_UP;TGIF1_UP;TIMP1_UP;TNFRSF1A_UP;TOP2A_UP;TYMS_UP;VAMP8_UP;AGT_DOWN;AMPH_DOWN;ANK2_DOWN;ANK3_DOWN;APBA2_DOWN;APC_DOWN;BIN1_DOWN;CABP1_DOWN;CALM1_DOWN;CAMK2B_DOWN;CAMK2G_DOWN;CDK5_DOWN;CDK5R1_DOWN;CHL1_DOWN;CNKSR2_DOWN;CNTN1_DOWN;CNTNAP1_DOWN;CTNNA2_DOWN;CTNND2_DOWN;DLG2_DOWN;DNAJC6_DOWN;DNM1_DOWN;EEF1A2_DOWN;EFNB2_DOWN;EPHA4_DOWN;EPHB6_DOWN;FKBP1B_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GDI1_DOWN;GNAI1_DOWN;GNAO1_DOWN;GNAZ_DOWN;GNG3_DOWN;GPM6B_DOWN;GRIA2_DOWN;GRIA3_DOWN;HABP4_DOWN;HLF_DOWN;ID2_DOWN;ITPKA_DOWN;ITPKB_DOWN;ITPR1_DOWN;LHX2_DOWN;LHX6_DOWN;LMO3_DOWN;MAGI2_DOWN;MAP1B_DOWN;MAP2_DOWN;MAP2K4_DOWN;MAPK10_DOWN;MAPT_DOWN;MEF2C_DOWN;MEIS2_DOWN;MRAS_DOWN;MYBPC1_DOWN;NCOA1_DOWN;NEFH_DOWN;NEFL_DOWN;NEFM_DOWN;NFASC_DOWN;NLGN1_DOWN;NRCAM_DOWN;NRXN1_DOWN;NRXN2_DOWN;NRXN3_DOWN;NSF_DOWN;PAX6_DOWN;PDZD2_DOWN;PEG3_DOWN;PI4KA_DOWN;PIK3R1_DOWN;PPP1R1A_DOWN;PPP3CA_DOWN;PPP3R1_DOWN;PRKACB_DOWN;PRKAR2B_DOWN;PRSS3_DOWN;PTPRZ1_DOWN;RAB11FIP2_DOWN;RAB15_DOWN;RAB3A_DOWN;RAB6B_DOWN;RAP2A_DOWN;RAPGEF2_DOWN;RAPGEF4_DOWN;RAPGEF5_DOWN;RGL1_DOWN;RIMS2_DOWN;RIT2_DOWN;RPH3A_DOWN;RUNDC3A_DOWN;RYR2_DOWN;RYR3_DOWN;S100A1_DOWN;S100B_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;SPRY2_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYNJ1_DOWN;SYT1_DOWN;TF_DOWN;TIAM1_DOWN;TMOD1_DOWN;YWHAH_DOWN;		2_226_0
TCGA-02-0113.0	ERBB2;PTEN;HLA-DRB1;	ANXA1_UP;ANXA2_UP;ANXA5_UP;BTN3A3_UP;CAV1_UP;CCNB1_UP;CD44_UP;CDC2_UP;COL11A1_UP;COL3A1_UP;COL4A1_UP;CXCR4_UP;FGF1_UP;HLA-B_UP;HLA-DMA_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRA_UP;ICAM3_UP;ITGAV_UP;KL_UP;LAMC1_UP;MSN_UP;NRAS_UP;PDGFD_UP;PLAT_UP;PRKD1_UP;PSMB9_UP;S100A10_UP;S100A11_UP;S100A4_UP;SPRY1_UP;SPRY4_UP;VEGFA_UP;AMPH_DOWN;APBA2_DOWN;DNM1_DOWN;ELMO1_DOWN;GABBR1_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRG2_DOWN;HLF_DOWN;MBP_DOWN;MOG_DOWN;NSF_DOWN;PDGFRA_DOWN;PI4KA_DOWN;RAB3A_DOWN;SH3GL2_DOWN;SHC3_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;		3_60_0
TCGA-02-0113.2	PRKDC;	BARD1_UP;CASP3_UP;HMGB2_UP;LMO2_UP;PCNA_UP;RBBP8_UP;RPA2_UP;		1_7_0
TCGA-02-0114.0	CHRNA1;EP300;FBLN1;TP53;PRKDC;MET;NOS3;PIK3R1;VAV2;NOTCH4;KALRN;	ACTL6A_UP;ANP32A_UP;BAMBI_UP;BIRC5_UP;BMP2_UP;CCNA2_UP;CCNB1_UP;CCNB2_UP;CCND1_UP;CDC2_UP;CDC20_UP;CDC45L_UP;CDC7_UP;CDCA3_UP;CDK4_UP;CDKN2C_UP;CHEK1_UP;CKS1B_UP;CKS2_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;DBF4_UP;DHFR_UP;DLL3_UP;DYNLT1_UP;EFS_UP;ELAVL1_UP;ETV1_UP;EZH2_UP;F2R_UP;GADD45G_UP;GAS1_UP;GINS1_UP;GINS2_UP;GMNN_UP;GNAI3_UP;HMGB2_UP;ID3_UP;IFI16_UP;KIF15_UP;KIF2C_UP;KLF6_UP;LBR_UP;LEFTY2_UP;MAD2L1_UP;MATN2_UP;MCM10_UP;MCM2_UP;MCM5_UP;MCM6_UP;MCM7_UP;MED17_UP;MED28_UP;MELK_UP;MGP_UP;MMP2_UP;MYC_UP;NID1_UP;NID2_UP;NRAS_UP;PBK_UP;PCNA_UP;POLD3_UP;PRIM1_UP;PRKD1_UP;PTBP1_UP;PTTG1_UP;RBBP4_UP;RBBP8_UP;RFC4_UP;RFC5_UP;RHOC_UP;RRM2_UP;SFRS12_UP;SMAD4_UP;TCF12_UP;TCF7L1_UP;TFDP1_UP;TFDP2_UP;TFPI_UP;TGIF1_UP;TIMELESS_UP;TNC_UP;TOP2A_UP;TP53_UP;TP53I3_UP;TPX2_UP;TTK_UP;TYMS_UP;UBE2C_UP;VCAN_UP;VEGFA_UP;WEE1_UP;ZWINT_UP;ACTL6B_DOWN;AMPH_DOWN;ANK2_DOWN;ANK3_DOWN;BDNF_DOWN;CAMK2B_DOWN;CHL1_DOWN;DHCR24_DOWN;DNM1_DOWN;EEF1A2_DOWN;EFNB2_DOWN;EPB41L1_DOWN;EPHB6_DOWN;FGF13_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;GREM2_DOWN;GUCY1A3_DOWN;GUCY1B3_DOWN;ITPKA_DOWN;ITPR1_DOWN;MAP3K5_DOWN;NSF_DOWN;NTRK2_DOWN;PAK3_DOWN;PAK6_DOWN;PEG3_DOWN;PI4KA_DOWN;PPP1R1A_DOWN;PPP3CA_DOWN;PRKAR2B_DOWN;PRSS3_DOWN;RAB3A_DOWN;RELN_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;RYR3_DOWN;SDC4_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STAT4_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYNJ1_DOWN;SYT1_DOWN;TUBA4A_DOWN;YWHAH_DOWN;	ARHGEF7_UP;	11_153_1
TCGA-02-0114.5	MSI1;	NR2E1_DOWN;		1_1_0
TCGA-02-0114.10	SNF1LK2;	NUAK1_DOWN;		1_1_0
TCGA-02-0114.12	TSC1;	EIF4E2_UP;EIF4EBP1_UP;		1_2_0
TCGA-02-0115.0	CACNA1H;	RYR2_DOWN;		1_1_0
TCGA-02-0115.1	CDKN2A;	CDK4_UP;		1_1_0
TCGA-02-0115.2	ERBB2;IFNB1;	ANXA1_UP;ANXA2_UP;ANXA5_UP;CAV1_UP;CD44_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;FAS_UP;IGFBP2_UP;IGFBP3_UP;IRF9_UP;ITGA2_UP;ITGA6_UP;ITGB2_UP;LAMA2_UP;LAMC1_UP;MGP_UP;MSN_UP;NNMT_UP;PDGFC_UP;PDGFD_UP;PLAT_UP;PRKD1_UP;S100A10_UP;S100A11_UP;S100A4_UP;SERPINE1_UP;SERPING1_UP;SPP1_UP;SPRY1_UP;STAT1_UP;TNC_UP;TNFAIP6_UP;VCAM1_UP;VCAN_UP;VEGFA_UP;AMPH_DOWN;SH3GL2_DOWN;SYN1_DOWN;SYN2_DOWN;		2_44_0
TCGA-02-2470.0	CAPN1;	CTSC_UP;		1_1_0
TCGA-02-2470.1	CDKN2A;MELK;CDKN2B;	CCNB1_UP;CDC2_UP;CDK4_UP;CDKN2C_UP;MELK_UP;PBK_UP;SMAD1_UP;TTK_UP;		3_8_0
TCGA-02-2470.3	DLG4;	FZD2_UP;FZD7_UP;WNT5A_UP;		1_3_0
TCGA-02-2470.4	KLHL9;	BIRC5_UP;		1_1_0
TCGA-02-2470.6	NUP54;	NUP37_UP;		1_1_0
TCGA-02-2470.7	PTEN;	CAV1_UP;MVP_UP;		1_2_0
TCGA-02-2483.0	APOB;PIK3CD;TP53;RALGDS;PRKY;TRPV6;IRAK3;	ACTL6A_UP;AQP1_UP;AURKA_UP;AURKB_UP;BARD1_UP;BIRC5_UP;CAV1_UP;CCNA2_UP;CCNB1_UP;CCNB2_UP;CCND1_UP;CCNE2_UP;CD14_UP;CD44_UP;CDC2_UP;CDC20_UP;CDC45L_UP;CDC6_UP;CDC7_UP;CDCA3_UP;CDK4_UP;CDKN2C_UP;CHEK1_UP;CKS1B_UP;CKS2_UP;CLK1_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A3_UP;CP_UP;CXCR4_UP;DBF4_UP;DHFR_UP;DKK1_UP;DLEU1_UP;ETV1_UP;EZH2_UP;F2R_UP;FANCG_UP;FOS_UP;GADD45G_UP;GINS1_UP;GINS2_UP;GMNN_UP;GNAI3_UP;GTSE1_UP;HCK_UP;HDAC2_UP;HLA-DRA_UP;IFI16_UP;IGF2_UP;IGFBP2_UP;IGFBP3_UP;IGFBP4_UP;KIF2C_UP;LAMB1_UP;LAMC1_UP;LMNB1_UP;LMNB2_UP;LPL_UP;LY96_UP;MAD2L1_UP;MCM10_UP;MCM2_UP;MCM3_UP;MCM5_UP;MCM6_UP;MCM7_UP;MED17_UP;MED28_UP;MELK_UP;MMP1_UP;MMP12_UP;MMP2_UP;MMP9_UP;MNDA_UP;MYB_UP;MYBL1_UP;MYBL2_UP;MYC_UP;NOTCH1_UP;NP_UP;ORC6L_UP;P4HB_UP;PBK_UP;PCNA_UP;PDGFRA_UP;PDIA4_UP;PDIA6_UP;PLK1_UP;PMAIP1_UP;POLE2_UP;PPM1D_UP;PRIM1_UP;PRKD1_UP;PROS1_UP;PSMB8_UP;PTTG1_UP;RALA_UP;RBBP8_UP;RFC4_UP;RIT1_UP;RRM2_UP;SERPINA1_UP;SMAD4_UP;SMARCC1_UP;SP3_UP;SPRY1_UP;SRGN_UP;TDG_UP;TFPI_UP;TIMELESS_UP;TMPO_UP;TOP2A_UP;TP53_UP;TP53I3_UP;TTK_UP;TYMS_UP;UBE2C_UP;VAMP8_UP;WEE1_UP;YBX1_UP;YEATS4_UP;YES1_UP;ZWINT_UP;AMPH_DOWN;ANK2_DOWN;ANK3_DOWN;BDNF_DOWN;CHL1_DOWN;CNKSR2_DOWN;DHCR24_DOWN;DLG2_DOWN;DNM1_DOWN;GABBR1_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;MBP_DOWN;MOG_DOWN;NSF_DOWN;PPP1R1A_DOWN;PRSS3_DOWN;RAP1GAP_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;TF_DOWN;TUBA4A_DOWN;	ABL1_UP;PIK3CD_UP;	7_160_2
TCGA-02-2483.1	C3;	CFI_UP;PTX3_UP;VSIG4_UP;		1_3_0
TCGA-02-2483.2	DAZ1;	DAZAP1_UP;		1_1_0
TCGA-02-2483.4	PCDH11Y;	CDH11_UP;CTNNAL1_UP;CDH18_DOWN;PCDH9_DOWN;		1_4_0
TCGA-02-2483.10	ZNF569;	ZFP37_UP;ZNF107_UP;ZNF124_UP;ZNF140_UP;ZNF167_UP;ZNF22_UP;ZNF3_UP;ZNF623_UP;	ZNF492_UP;ZNF7_UP;	1_8_2
TCGA-02-2485.0	CCT6A;CDK4;EGFR;PIK3CA;TP53;ITGAM;TGFBR1;DCTN2;GLI1;KIF5A;	ALDH1A3_UP;ANGPT1_UP;ANGPT2_UP;ANXA1_UP;AQP1_UP;ASPM_UP;ATF3_UP;BARD1_UP;BIRC5_UP;BLM_UP;CASP1_UP;CASP3_UP;CAV1_UP;CCNA2_UP;CCNB1_UP;CCNB2_UP;CCND1_UP;CCT6A_UP;CD38_UP;CD44_UP;CDC2_UP;CDC20_UP;CDC45L_UP;CDK4_UP;CDKN2A_UP;CDKN2C_UP;CHD7_UP;CHEK1_UP;CKS2_UP;CLK1_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL4A5_UP;COL5A2_UP;CRY1_UP;CTGF_UP;CXCR4_UP;CYR61_UP;DBF4_UP;DDIT3_UP;DHFR_UP;DLEU1_UP;DNMT1_UP;DUSP1_UP;DUSP6_UP;DYNLT1_UP;EDN1_UP;EGFR_UP;EGR1_UP;EIF4EBP1_UP;EPS8_UP;EZH2_UP;FANCG_UP;FBN2_UP;FOS_UP;FOSB_UP;FRZB_UP;FZD6_UP;FZD7_UP;GADD45B_UP;GINS1_UP;GINS2_UP;GLI1_UP;GMNN_UP;GNAI3_UP;GNG12_UP;GRB14_UP;HOXA10_UP;HOXA2_UP;HOXA4_UP;HOXA5_UP;HOXA7_UP;HOXA9_UP;HOXB2_UP;HOXB5_UP;HOXB6_UP;HOXB7_UP;HOXC10_UP;HOXC13_UP;IFI16_UP;IL10RB_UP;IL13RA2_UP;INHBE_UP;IRF1_UP;JAM2_UP;JUNB_UP;KAL1_UP;KIF2C_UP;KIT_UP;KLF6_UP;LAMB1_UP;LAMC1_UP;LGALS3BP_UP;LMNB1_UP;LTBP1_UP;MAD2L1_UP;MATN2_UP;MCM2_UP;MCM3_UP;MCM5_UP;MCM6_UP;MCM7_UP;MEIS1_UP;MELK_UP;MSN_UP;MSTN_UP;MYC_UP;NCAPD2_UP;NID1_UP;NID2_UP;NNMT_UP;NP_UP;NRAS_UP;PBK_UP;PBX3_UP;PCNA_UP;PDGFD_UP;PDGFRA_UP;PLAT_UP;PMAIP1_UP;POLE2_UP;PRKD1_UP;PRKD2_UP;PRKD3_UP;PSMB8_UP;PSMB9_UP;PTBP1_UP;PTTG1_UP;RAB8A_UP;RBBP8_UP;RDX_UP;RFC2_UP;RFC4_UP;RGS1_UP;RGS16_UP;RND3_UP;RRM1_UP;RRM2_UP;SDCCAG8_UP;SERPING1_UP;SGCG_UP;SMAD4_UP;SMC2_UP;SMC4_UP;SOCS2_UP;SP3_UP;SPON1_UP;SPRY1_UP;SPRY4_UP;STEAP3_UP;TIMELESS_UP;TMPO_UP;TNC_UP;TOP2A_UP;TP53_UP;TP53I3_UP;TRIB3_UP;TRIM22_UP;TTK_UP;TYMS_UP;UBE2C_UP;VCAM1_UP;VCAN_UP;WEE1_UP;WNT5A_UP;YES1_UP;ZIC1_UP;ZWINT_UP;AMPH_DOWN;BDNF_DOWN;CALB1_DOWN;CAMK2B_DOWN;CCNA1_DOWN;CIT_DOWN;CNKSR2_DOWN;DLG2_DOWN;DNM1_DOWN;ERBB3_DOWN;FGF13_DOWN;FGF14_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;GRIN2A_DOWN;KIF5C_DOWN;MBP_DOWN;MOG_DOWN;NOV_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RELN_DOWN;RGS4_DOWN;RIMS2_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SNAP25_DOWN;STAT4_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;TUBB4_DOWN;WIF1_DOWN;WNT10B_DOWN;	AKT3_UP;	10_213_1
TCGA-02-2485.4	EXOSC5;	EXOSC8_UP;	DIS3_UP;	1_1_1
TCGA-02-2485.8	NRP1;	NELL1_DOWN;		1_1_0
TCGA-02-2485.9	PHKG1;	PHKG1_UP;	PYGM_UP;	1_1_1
TCGA-02-2485.11	PRPS2;	HPRT1_DOWN;		1_1_0
TCGA-02-2485.12	ROBO1;	PAK3_DOWN;		1_1_0
TCGA-02-2485.13	SEC61G;	PPIB_UP;RPN1_UP;SEC61G_UP;		1_3_0
TCGA-02-2485.14	SIX4;	DLX5_UP;		1_1_0
TCGA-02-2485.17	ZNF713;	ZNF107_UP;ZNF136_UP;ZNF140_UP;ZNF146_UP;ZNF167_UP;ZNF20_UP;ZNF266_UP;ZNF3_UP;ZNF43_UP;ZNF432_UP;ZNF45_UP;ZNF468_UP;	ZNF551_UP;ZNF571_UP;	1_12_2
TCGA-02-2486.0	ATR;	RBBP8_UP;		1_1_0
TCGA-02-2486.1	CDKN2A;GABRB2;HLA-DRB1;LRP2;RHOQ;HSPG2;	ALOX5AP_UP;APOC2_UP;ARHGDIB_UP;ATF1_UP;ATF3_UP;BTN3A3_UP;C1QA_UP;C1QB_UP;C1S_UP;C2_UP;C3AR1_UP;C5AR1_UP;CASP1_UP;CASP4_UP;CASP6_UP;CAST_UP;CAV1_UP;CCL2_UP;CCND1_UP;CCR1_UP;CD14_UP;CD37_UP;CD44_UP;CD48_UP;CD53_UP;CD69_UP;CD74_UP;CD86_UP;CDK4_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A2_UP;COL6A2_UP;CSF2RB_UP;CSTA_UP;CTSC_UP;CTSL1_UP;CTSS_UP;CXCR4_UP;CYBA_UP;CYBB_UP;CYR61_UP;DAB2_UP;DYNLT1_UP;EHD4_UP;EVI2B_UP;FAS_UP;FCER1G_UP;FCGR2B_UP;FCGR3B_UP;FCGRT_UP;FGR_UP;FOS_UP;FYB_UP;GMFG_UP;GNG12_UP;HCK_UP;HCLS1_UP;HLA-B_UP;HLA-DMA_UP;HLA-DMB_UP;HLA-DPA1_UP;HLA-DPB1_UP;HLA-DQA1_UP;HLA-DQB1_UP;HLA-DRA_UP;HLA-DRB1_UP;HLA-F_UP;IFI16_UP;IGFBP2_UP;IGFBP3_UP;IGKC_UP;IL10RA_UP;IL10RB_UP;IL13RA1_UP;IL13RA2_UP;IL15_UP;IL18_UP;IRF1_UP;IRF2_UP;IRF7_UP;ISG20_UP;ITGA2_UP;ITGA3_UP;ITGB2_UP;ITGB5_UP;LAPTM5_UP;LCP2_UP;LILRB1_UP;LY86_UP;LY96_UP;LYN_UP;MDFIC_UP;MDK_UP;MSN_UP;MYC_UP;MYD88_UP;NCF2_UP;NCF4_UP;NES_UP;NNMT_UP;PLA2G4A_UP;PLA2G5_UP;PLAU_UP;PLAUR_UP;PLP2_UP;PSMB8_UP;PSMB9_UP;PTPRC_UP;PYCARD_UP;RAB27A_UP;RAB8A_UP;RNASE6_UP;S100A8_UP;S100A9_UP;SELL_UP;SERPINB6_UP;SERPINE1_UP;SERPING1_UP;SLA_UP;SOCS2_UP;SP110_UP;SPP1_UP;SRGN_UP;STAT1_UP;TAP1_UP;TLR1_UP;TLR2_UP;TLR3_UP;TNC_UP;TNFAIP6_UP;TRIM22_UP;VAMP8_UP;VCAM1_UP;VCAN_UP;WIPF1_UP;AMPH_DOWN;ARHGDIG_DOWN;BDNF_DOWN;CAMK2B_DOWN;CDK5R1_DOWN;CDK5R2_DOWN;CHN1_DOWN;CNTN1_DOWN;DNM1_DOWN;EGR3_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;GRIA2_DOWN;GRIA3_DOWN;KIT_DOWN;MAPT_DOWN;NCAN_DOWN;NEFH_DOWN;NEFL_DOWN;NEFM_DOWN;NRXN1_DOWN;NSF_DOWN;PAK3_DOWN;RAB26_DOWN;RAB3A_DOWN;RICH2_DOWN;RIMS2_DOWN;RPH3A_DOWN;SATB1_DOWN;SH3GL2_DOWN;SHC3_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;YWHAH_DOWN;		6_183_0
TCGA-02-2486.6	MCM7;	CDKN1A_UP;PCNA_UP;		1_2_0
TCGA-02-2486.7	NPY5R;	NPY_DOWN;		1_1_0
TCGA-02-2486.9	SEC61G;	LGALS3BP_UP;PPIB_UP;PPIC_UP;RPN1_UP;SEC61G_UP;SSR3_UP;		1_6_0
TCGA-06-0122.0	CDKN2A;COL22A1;EGFR;LRP1;TTN;RYR2;TIMP3;	ACTA2_UP;ACTN1_UP;ALOX5AP_UP;ANXA1_UP;ANXA2_UP;ANXA5_UP;BCL2A1_UP;BIRC3_UP;C1QA_UP;C1QB_UP;C1S_UP;C3_UP;CALD1_UP;CARD8_UP;CASP1_UP;CASP4_UP;CAV1_UP;CD44_UP;CDKN2C_UP;CFI_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A1_UP;COL5A2_UP;COL6A3_UP;CP_UP;CYR61_UP;EFEMP1_UP;EGFR_UP;FBN2_UP;FLNA_UP;FN1_UP;FOS_UP;FZD7_UP;GNAI3_UP;GNG12_UP;HLA-DRA_UP;HOXC10_UP;IGFBP2_UP;IGFBP3_UP;IGFBP5_UP;IL1R2_UP;IRF1_UP;ITGA2_UP;ITGA5_UP;ITGB2_UP;LAMB1_UP;LAMC1_UP;LAPTM5_UP;LGALS3BP_UP;LIMS1_UP;LIPG_UP;LPL_UP;LTF_UP;LYZ_UP;MATN2_UP;MDK_UP;MGP_UP;MSN_UP;MYC_UP;NID1_UP;NNMT_UP;PALLD_UP;PDGFC_UP;PLAT_UP;PLAU_UP;PLAUR_UP;PRKD1_UP;PTPRC_UP;PTX3_UP;S100A10_UP;S100A11_UP;S100A4_UP;SERPING1_UP;SPP1_UP;SRGN_UP;STAT1_UP;TAGLN_UP;THBD_UP;TNC_UP;TNFAIP6_UP;TNFRSF1A_UP;TPM4_UP;VCAM1_UP;VCAN_UP;VEGFA_UP;VSIG4_UP;AMPH_DOWN;CAMK2B_DOWN;CDK5_DOWN;CNKSR2_DOWN;DLG2_DOWN;DNM1_DOWN;ERBB4_DOWN;FGF12_DOWN;FGF13_DOWN;FGF9_DOWN;FKBP1B_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRB1_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;GRIN2A_DOWN;HLF_DOWN;NSF_DOWN;RAB15_DOWN;RAB3A_DOWN;RAP1GAP_DOWN;RELN_DOWN;RIMS2_DOWN;RPH3A_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STAT4_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;TAGLN3_DOWN;		7_130_0
TCGA-06-0122.3	KCNB2;	KCNB1_DOWN;KCNV1_DOWN;		1_2_0
TCGA-06-0122.5	PCDHB4;	CDH11_UP;CDH10_DOWN;CDH18_DOWN;CTNNA2_DOWN;		1_4_0
TCGA-06-0122.9	ZNF713;	ZNF107_UP;ZNF83_UP;		1_2_0
TCGA-06-0124.0	CACNA1S;PTEN;PTPN6;RIMS2;VCAN;ZAP70;	ACTA2_UP;ACTG2_UP;ANG_UP;CAV1_UP;CD44_UP;COL1A2_UP;COL3A1_UP;COL4A1_UP;COL4A2_UP;COL5A1_UP;COL5A2_UP;COL6A3_UP;CXCR4_UP;F2R_UP;FCER1G_UP;FN1_UP;FOS_UP;FZD7_UP;GNG12_UP;HLA-DMA_UP;HLA-DRA_UP;IGFBP2_UP;IGFBP3_UP;IGFBP5_UP;IL10RA_UP;IL10RB_UP;IL13RA1_UP;IL8_UP;ITGA5_UP;ITGB2_UP;LAMA2_UP;LAMB1_UP;LAMC1_UP;LAPTM5_UP;MGP_UP;MMP2_UP;MMP7_UP;MMP9_UP;MSN_UP;NES_UP;NID1_UP;NID2_UP;PLA2G4A_UP;PLA2G5_UP;PROS1_UP;PTPRC_UP;RNASE4_UP;RNASE6_UP;SERPINA1_UP;SHC1_UP;SPP1_UP;SPRY1_UP;SPRY4_UP;SRGN_UP;TFPI_UP;THBS4_UP;TNC_UP;TNFAIP3_UP;TNFAIP6_UP;TNFRSF1A_UP;TNFRSF1B_UP;VAMP8_UP;VCAM1_UP;VCAN_UP;VEGFA_UP;AMPH_DOWN;APBA2_DOWN;CAMK2B_DOWN;CAMK2G_DOWN;CDK5R1_DOWN;CDK5R2_DOWN;CNKSR2_DOWN;DLG2_DOWN;DNAJC6_DOWN;DNM1_DOWN;ELMO1_DOWN;ERBB3_DOWN;GABBR1_DOWN;GABBR2_DOWN;GABRA1_DOWN;GABRA2_DOWN;GABRG2_DOWN;GNAO1_DOWN;GNG3_DOWN;GRIN2A_DOWN;MAPT_DOWN;NEFH_DOWN;NEFL_DOWN;NEFM_DOWN;NSF_DOWN;PI4KA_DOWN;PRSS3_DOWN;RAB3A_DOWN;RELN_DOWN;RIMS2_DOWN;RYR2_DOWN;SH3GL2_DOWN;SLC17A7_DOWN;SLC6A1_DOWN;SNAP25_DOWN;STX1A_DOWN;STXBP1_DOWN;STXBP6_DOWN;SYN1_DOWN;SYN2_DOWN;SYT1_DOWN;		6_106_0
TCGA-06-0124.1	PCDH11Y;	CDH11_UP;CDH18_DOWN;		1_2_0
